folioviv,combustible2,estufa3,electricidad,refri,radio_tv,telefono4
2605250819,0,0,0,0,0,0
2605250820,0,0,0,0,0,0
2605250821,0,0,0,0,0,0
2605250822,0,0,0,0,0,0
2605250824,0,0,0,0,0,0
2605284219,0,0,0,0,0,0
2605284220,0,0,0,0,0,0
2605284221,0,0,0,0,0,0
2605284222,0,0,0,0,0,0
2605284223,0,0,0,0,0,0
2605284224,0,0,0,0,0,0
2605284307,0,0,0,0,0,0
2605284308,0,0,0,0,0,0
2605284310,0,0,0,0,0,0
2605284311,0,0,0,0,0,0
2605284614,0,0,0,0,0,0
2605284615,0,0,0,0,0,0
2605284616,0,0,0,0,0,0
2605284617,0,0,0,0,0,0
2605284618,0,0,0,0,0,0
2605284901,0,0,0,0,0,0
2605284902,0,0,0,0,0,0
2605284903,0,0,0,0,0,0
2605284904,0,0,0,1,0,0
2605284905,0,0,0,0,0,0
2605284906,0,0,0,0,0,0
2605300007,0,0,0,0,0,0
2605300009,0,0,0,0,0,0
2605300011,0,0,0,0,0,0
2605300012,0,0,0,0,0,0
2605300413,0,0,0,0,0,0
2605300414,0,0,0,0,0,0
2605300415,0,0,0,0,0,0
2605300416,0,0,0,0,0,0
2605300417,0,0,0,0,0,0
2605300519,0,0,0,0,0,0
2605300522,0,0,0,0,0,0
2605300523,0,0,0,0,0,0
2605300524,0,0,0,0,0,0
2605300701,0,0,0,0,0,0
2605300702,0,0,0,0,0,0
2605300703,0,0,0,0,0,0
2605300704,0,0,0,0,0,0
2605300706,0,0,0,0,0,0
2605500313,0,0,0,0,0,0
2605500314,0,0,0,0,0,0
2605500316,0,0,0,0,0,0
2605500317,0,0,0,0,0,0
2605500318,0,0,0,0,0,0
2605500620,0,0,0,0,0,0
2605500622,0,0,0,0,0,0
2605500623,0,0,0,0,0,0
2605500624,0,0,0,0,0,0
2605500801,0,0,0,0,0,0
2605500802,0,0,0,0,0,0
2605500805,0,0,0,0,0,0
2605500806,0,0,0,0,0,0
2605500907,0,0,0,1,0,0
2605500908,0,0,0,0,0,0
2605500910,0,0,0,0,0,0
2605500912,0,0,0,0,0,0
2605700014,0,0,0,0,0,0
2605700015,0,0,0,0,0,0
2605700017,0,0,0,0,0,0
2605700201,0,0,0,0,0,0
2605700202,0,0,0,0,0,0
2605700203,0,0,0,0,0,0
2605700204,0,0,0,0,0,0
2605700205,0,0,0,0,0,0
2605700206,0,0,0,0,0,0
2605700419,0,0,0,0,0,0
2605700420,0,0,0,0,0,0
2605700421,0,0,0,0,0,0
2605700422,0,0,0,0,0,0
2605700707,0,0,0,0,0,0
2605700708,0,0,0,1,1,1
2605700710,0,0,0,1,1,1
2605700711,0,0,0,0,0,0
2605700712,0,0,0,0,0,0
2605712319,0,0,0,0,0,0
2605712320,0,0,0,0,0,0
2605712321,0,0,0,0,0,0
2605712324,0,0,0,0,0,0
2605712501,0,0,0,0,0,0
2605712502,0,0,0,0,0,0
2605712503,0,0,0,0,0,0
2605712504,0,0,0,0,0,0
2605712505,0,0,0,1,0,0
2605712807,0,0,0,0,0,0
2605712808,0,0,0,0,0,0
2605712809,0,0,0,0,0,0
2605712810,0,0,0,0,0,0
2605712811,0,0,0,0,0,0
2605712812,0,0,0,0,0,0
2605712913,0,0,0,0,0,0
2605712915,0,0,0,0,0,1
2605712916,0,0,0,0,0,0
2605712917,0,0,0,0,0,0
2605712918,0,0,0,0,0,0
2605817019,0,0,0,0,0,0
2605817020,0,0,0,0,0,0
2605817021,0,0,0,0,0,0
2605817022,0,0,0,0,0,0
2605817023,0,0,0,0,0,0
2605817024,0,0,0,0,0,0
2605817207,0,0,0,0,0,0
2605817208,0,0,0,0,0,0
2605817209,0,0,0,0,0,0
2605817210,0,0,0,0,0,0
2605817211,0,0,0,0,0,0
2605817212,0,0,0,0,0,0
2605817601,0,0,0,0,0,0
2605817602,0,0,0,1,0,0
2605817603,0,0,0,0,0,0
2605817604,0,0,0,0,0,0
2605817606,0,0,0,0,0,0
2605817713,0,0,0,0,0,0
2605817714,0,0,0,0,1,0
2605817715,0,0,0,0,0,0
2605817716,0,0,0,0,0,0
2605817717,0,0,0,0,0,0
2605817718,0,0,0,0,0,0
2605828403,0,0,0,0,0,0
2605828404,0,0,0,0,0,0
2605828405,0,0,0,0,0,0
2605828406,0,0,0,0,0,0
2605828507,0,0,0,0,0,0
2605828508,0,0,0,0,0,0
2605828509,0,0,0,0,0,0
2605828510,0,0,0,0,0,0
2605828511,0,0,0,0,0,0
2605828512,0,0,0,0,0,0
2605828814,0,0,0,0,0,0
2605828815,0,0,0,0,0,0
2605828817,0,0,0,0,0,1
2605828818,0,0,0,0,0,0
2605828919,0,0,0,0,0,0
2605828920,0,0,0,1,0,0
2605828921,0,0,0,0,0,0
2605828923,0,0,0,0,0,0
2605858213,0,0,0,0,0,0
2605858214,0,0,0,1,0,0
2605858215,0,0,0,0,0,0
2605858216,0,0,0,0,0,0
2605858217,0,0,0,0,0,0
2605858218,0,0,0,0,0,0
2605858301,0,0,0,0,0,0
2605858304,0,0,0,0,0,0
2605858306,0,0,0,0,0,0
2605858607,0,0,0,0,0,0
2605858608,0,0,0,0,0,0
2605858609,0,0,0,0,0,0
2605858610,0,0,0,0,0,0
2605858611,0,0,0,0,0,0
2605858612,0,0,0,0,0,0
2605858719,0,0,0,0,0,0
2605858720,0,0,0,0,0,0
2605858722,0,0,0,0,0,0
2605858723,0,0,0,0,1,0
2605858724,0,0,0,1,0,0
2605862001,0,0,0,0,0,0
2605862002,0,0,0,0,0,0
2605862003,0,0,0,0,0,0
2605862004,0,0,0,0,0,0
2605862407,0,0,0,0,0,0
2605862408,0,0,0,0,0,0
2605862409,0,0,0,0,0,0
2605862410,0,0,0,0,0,0
2605862411,0,0,0,0,0,0
2605862412,0,0,0,0,1,0
2605862513,0,0,0,0,0,0
2605862514,0,0,0,0,0,0
2605862515,0,0,0,0,0,0
2605862516,0,0,0,0,0,0
2605862517,0,0,0,0,0,0
2605862518,0,0,0,0,0,0
2605862819,0,0,0,0,0,0
2605862821,0,0,0,0,1,0
2605862822,0,0,0,0,0,0
2605862823,0,0,0,0,0,0
2605862824,0,0,0,0,0,0
2605919219,0,0,0,0,0,0
2605919220,0,0,0,0,0,0
2605919222,0,0,0,0,0,0
2605919223,0,0,0,0,0,0
2605919224,0,0,0,0,0,0
2605919307,0,0,0,0,0,0
2605919308,0,0,0,0,0,0
2605919309,0,0,0,0,0,0
2605919310,0,0,0,0,0,0
2605919311,0,0,0,0,0,0
2605919312,0,0,0,0,0,0
2605919613,0,0,0,0,0,0
2605919614,0,0,0,0,0,0
2605919615,0,0,0,0,0,0
2605919618,0,0,0,0,0,0
2605919901,0,0,0,0,0,0
2605919903,0,0,0,0,0,0
2605919905,0,0,0,0,0,0
2605919906,0,0,0,0,0,0
2605981007,0,0,0,0,0,0
2605981008,0,0,0,0,0,0
2605981009,0,0,0,0,0,0
2605981010,0,0,0,0,0,0
2605981011,0,0,0,0,0,0
2605981012,0,0,0,1,0,0
2605981413,0,0,0,0,0,0
2605981415,0,0,0,0,0,0
2605981417,0,0,0,0,0,0
2605981418,0,0,0,0,0,0
2605981519,0,0,0,1,0,0
2605981520,0,0,0,1,0,0
2605981521,0,0,0,1,0,0
2605981522,0,0,0,0,0,0
2605981523,0,0,0,0,0,0
2605981524,0,0,0,0,0,0
2605981701,0,0,0,0,0,0
2605981702,0,0,0,1,0,0
2605981703,0,0,0,0,0,0
2605981704,0,0,0,0,0,0
2605981705,0,0,0,0,0,0
2605981706,0,0,0,0,0,0
2606073314,0,0,0,0,0,0
2606073315,0,0,0,0,0,0
2606073316,0,0,0,0,0,0
2606073317,0,0,0,0,0,0
2606073318,0,0,0,0,0,0
2606073619,0,0,0,0,0,0
2606073620,0,0,0,0,0,0
2606073622,0,0,0,0,0,0
2606073623,0,0,0,0,0,0
2606073624,0,0,0,0,0,0
2606073801,0,0,0,0,0,0
2606073802,0,0,0,0,0,0
2606073803,0,0,0,0,0,0
2606073804,0,0,0,0,0,0
2606073805,0,0,0,0,0,0
2606073806,0,0,0,0,0,0
2606073907,0,0,0,0,0,0
2606073908,0,0,0,0,0,0
2606073909,0,0,0,0,0,0
2606073910,0,0,0,0,0,0
2606073912,0,0,0,0,0,0
2606206601,0,0,0,0,0,0
2606206602,0,0,0,0,0,0
2606206603,0,0,0,0,0,0
2606206604,0,0,0,0,0,0
2606206606,0,0,0,0,0,0
2606372014,0,0,0,0,0,0
2606372015,0,0,0,0,0,1
2606372016,0,0,0,0,0,0
2606372017,0,0,0,0,0,0
2606372018,0,0,0,0,0,0
2606372201,0,0,0,1,1,0
2606372202,0,0,0,0,0,0
2606372205,0,0,0,0,0,0
2606372206,0,0,0,0,0,0
2606372419,0,0,0,0,0,0
2606372420,0,0,0,1,1,0
2606372421,0,0,0,0,0,0
2606372422,0,0,0,1,1,0
2606372423,0,0,0,0,0,0
2606372424,0,0,0,0,0,0
2606372707,0,0,0,0,0,0
2606372708,0,0,0,0,0,0
2606372709,0,0,0,0,0,0
2606372711,0,0,0,0,0,0
2606372712,0,0,0,0,0,0
2606373319,0,0,0,0,0,0
2606373320,0,0,0,0,1,0
2606373321,0,0,0,0,0,0
2606373322,0,0,0,0,0,0
2606373323,0,0,0,0,0,0
2606373324,0,0,0,0,0,0
2606373501,0,0,0,0,0,0
2606373502,0,0,0,0,0,0
2606373503,0,0,0,0,0,0
2606373504,0,0,0,0,0,0
2606373505,0,0,0,0,0,0
2606373506,0,0,0,0,0,0
2606373807,0,0,0,0,0,0
2606373808,0,0,0,0,0,0
2606373810,0,0,0,0,0,0
2606373811,0,0,0,1,0,0
2606373913,0,0,0,0,0,0
2606373914,0,0,0,0,0,0
2606373915,0,0,0,0,0,0
2606373918,0,0,0,0,0,0
2606429019,0,0,0,0,0,0
2606429020,0,0,0,0,0,0
2606429022,0,0,0,0,0,0
2606429023,0,0,0,0,0,0
2606429024,0,0,0,0,0,0
2606429207,0,0,0,0,0,0
2606429208,0,0,0,0,0,0
2606429210,0,0,0,0,0,0
2606429211,0,0,0,0,0,0
2606429212,0,0,0,0,0,0
2606429601,0,0,0,0,0,0
2606429603,0,0,0,0,0,0
2606429604,0,0,0,0,0,0
2606429606,0,0,0,0,0,0
2606429713,0,0,0,0,0,0
2606429714,0,0,0,0,0,0
2606429715,0,0,0,0,0,0
2606429716,0,0,0,0,0,0
2606429717,0,0,0,0,0,0
2606429718,0,0,0,0,0,0
2606574401,0,0,0,0,0,0
2606574404,0,0,0,0,0,0
2606574405,0,0,0,0,0,0
2606574406,0,0,0,0,0,0
2606574507,0,0,0,0,0,0
2606574508,0,0,0,0,0,0
2606574509,0,0,0,0,0,0
2606574510,0,0,0,0,0,1
2606574813,0,0,0,0,0,0
2606574814,0,0,0,0,0,0
2606574815,0,0,0,0,0,0
2606574816,0,0,0,0,0,0
2606574817,0,0,0,0,0,0
2606574919,0,0,0,0,0,0
2606574921,0,0,0,0,0,0
2606574922,0,0,0,0,0,0
2606574923,0,0,0,0,0,0
2606574924,0,0,0,0,0,0
2606577213,0,0,0,0,0,0
2606577214,0,0,0,0,0,0
2606577216,0,0,0,0,0,0
2606577217,0,0,0,0,0,0
2606577218,0,0,0,0,0,0
2606577301,0,0,0,0,0,0
2606577302,0,0,0,0,0,1
2606577303,0,0,0,0,0,0
2606577305,0,0,0,0,0,0
2606577306,0,0,0,0,0,0
2606577608,0,0,0,0,0,0
2606577609,0,0,0,0,1,0
2606577610,0,0,0,0,0,0
2606577611,0,0,0,0,0,0
2606577612,0,0,0,0,0,0
2606577719,0,0,0,0,0,0
2606577720,0,0,0,0,0,0
2606577721,0,0,0,0,0,0
2606577723,0,0,0,0,0,0
2606577724,0,0,0,0,0,0
2606623001,0,0,0,0,0,0
2606623002,0,0,0,0,0,0
2606623003,0,0,0,0,1,0
2606623004,0,0,0,0,0,0
2606623005,0,0,0,0,0,0
2606623006,0,0,0,0,0,0
2606623407,0,0,0,0,0,0
2606623408,0,0,0,0,0,0
2606623409,0,0,0,0,0,1
2606623410,0,0,0,0,0,0
2606623411,0,0,1,0,0,0
2606623412,0,0,0,0,0,0
2606623513,0,0,0,0,0,1
2606623514,0,0,0,0,0,0
2606623515,0,0,0,0,0,0
2606623516,0,0,0,0,0,0
2606623517,0,0,0,0,0,0
2606623518,0,0,0,0,0,0
2606623819,0,0,0,0,0,0
2606623820,0,0,0,0,0,0
2606623821,0,0,0,0,0,0
2606623822,0,0,0,0,0,0
2606623823,0,0,0,0,0,0
2606623824,0,0,0,0,1,0
2606683219,0,0,0,0,0,0
2606683220,0,0,0,0,0,1
2606683221,0,0,0,0,0,0
2606683223,0,0,0,0,0,0
2606683224,0,0,0,0,0,0
2606683310,0,0,0,0,0,0
2606683613,0,0,0,0,0,0
2606683615,0,0,0,0,0,0
2606683901,0,0,0,0,0,0
2606683902,0,0,0,0,0,0
2606683903,0,0,0,0,0,0
2606756008,0,0,0,0,0,0
2606756009,0,0,0,1,0,1
2606756010,0,0,0,1,0,0
2606756011,0,0,0,0,0,0
2606756012,0,0,0,0,0,1
2606756413,0,0,0,0,0,0
2606756414,0,0,0,0,0,0
2606756415,0,0,0,0,0,0
2606756416,0,0,0,0,0,0
2606756417,0,0,0,0,0,0
2606756418,0,0,0,0,0,0
2606756519,0,0,0,0,0,0
2606756520,0,0,0,0,0,1
2606756521,0,0,0,0,0,0
2606756522,0,0,0,0,0,0
2606756523,0,0,0,1,1,0
2606756524,0,0,0,0,0,0
2606756701,0,0,0,0,0,0
2606756702,0,0,0,0,0,0
2606756704,0,0,0,0,0,0
2606756705,0,0,0,0,0,0
2606756706,0,0,0,0,0,0
2660056501,0,0,0,0,0,0
2660056503,0,0,0,0,0,0
2660056504,0,0,0,0,0,0
2660056506,0,0,0,0,0,0
2660056607,0,0,0,0,0,0
2660056608,0,0,0,0,0,0
2660056609,0,0,0,0,0,0
2660056611,0,0,0,0,0,0
2660056612,0,0,0,0,0,0
2660056713,0,0,0,0,0,0
2660056714,0,0,0,0,0,0
2660056715,0,0,0,0,1,0
2660056717,0,0,0,0,0,0
2660056718,0,0,0,0,0,0
2660056819,0,0,0,0,0,0
2660056820,0,0,0,0,0,0
2660056821,0,0,0,0,0,0
2660056822,0,0,1,1,1,1
2660056823,0,0,0,0,0,0
2660056824,0,0,0,0,0,0
2660078007,0,0,0,0,0,0
2660078008,0,0,0,0,0,0
2660078009,0,0,0,0,0,0
2660078010,0,0,0,0,0,0
2660078012,0,0,0,0,0,0
2660078213,0,0,0,0,0,0
2660078215,0,0,0,0,0,0
2660078216,0,0,0,0,0,0
2660078217,0,0,0,0,0,0
2660078218,0,0,0,1,0,0
2660078319,0,0,0,0,0,0
2660078320,0,0,0,0,0,0
2660078321,0,0,0,0,0,0
2660078322,0,0,0,0,0,0
2660078323,0,0,0,0,0,0
2660078324,0,0,0,0,0,0
2660078901,0,0,0,0,0,1
2660078902,0,0,0,1,0,0
2660078903,0,0,0,0,0,0
2660078904,0,0,0,0,0,0
2660078905,0,0,0,0,0,0
2660078906,0,0,0,0,0,1
2660097401,0,0,0,0,0,0
2660097402,0,0,0,0,0,0
2660097403,0,0,0,0,1,1
2660097404,0,0,0,0,0,0
2660097405,0,0,0,0,0,0
2660097406,0,0,0,0,0,0
2660097508,0,0,0,0,0,0
2660097509,0,0,0,0,0,0
2660097510,0,0,0,0,0,0
2660097511,0,0,0,0,0,0
2660097512,0,0,0,0,0,0
2660097613,0,0,0,0,0,0
2660097614,0,0,0,0,0,0
2660097615,0,0,0,0,0,0
2660097617,0,0,0,0,0,0
2660097618,0,0,0,0,0,0
2660097719,0,0,0,0,0,0
2660097720,0,0,0,0,0,0
2660097721,0,0,0,0,0,0
2660097722,0,0,0,0,0,0
2660097723,0,0,0,0,0,0
2660097724,0,0,0,0,0,0
2660129222,0,0,0,1,0,0
2660129811,0,0,0,0,0,0
2660129812,0,0,0,0,0,0
2660129813,0,0,0,0,0,0
2660129814,0,0,0,0,0,0
2660129815,0,0,0,0,0,0
2660129816,0,0,0,0,0,0
2660129907,0,0,0,0,0,0
2660139303,0,0,0,0,0,0
2660139305,0,0,0,0,0,0
2660139306,0,0,0,0,0,0
2660139307,0,0,0,0,0,1
2660139308,0,0,0,0,0,0
2660139309,0,0,0,0,0,0
2660139412,0,0,0,0,0,0
2660139413,0,0,0,0,0,0
2660139515,0,0,0,0,0,0
2660139516,0,0,0,0,0,0
2660139517,0,0,0,0,0,0
2660175611,0,0,0,0,0,0
2660175612,0,0,0,0,1,0
2660175614,0,0,0,0,0,0
2660175615,0,0,0,0,0,0
2660175621,0,0,0,0,0,0
2660175622,0,0,0,0,0,0
2660175624,0,0,0,0,0,0
2660175625,0,0,0,0,0,0
2660175626,0,0,0,0,0,0
2660175702,0,0,0,0,0,0
2660175705,0,0,0,0,0,0
2660175806,0,0,0,0,0,0
2660175807,0,0,0,0,0,0
2660175808,0,0,0,0,0,0
2660175809,0,0,0,0,0,0
2660175810,0,0,0,0,0,0
2660175916,0,0,0,0,0,0
2660175917,0,0,0,0,0,0
2660175918,0,0,0,0,0,0
2660175919,0,0,0,0,0,0
2660175920,0,0,0,0,0,0
2660206002,0,0,0,0,0,0
2660206003,0,0,0,0,0,0
2660206004,0,0,0,0,0,0
2660206005,0,0,0,0,0,0
2660206006,0,0,0,0,0,1
2660206207,0,0,0,0,0,0
2660206208,0,0,0,0,0,0
2660206209,0,0,0,0,0,1
2660206211,0,0,0,0,1,0
2660206212,0,0,0,0,0,0
2660206313,0,0,0,0,0,0
2660206314,0,0,0,0,0,0
2660206315,0,0,0,0,0,0
2660206316,0,0,0,0,0,0
2660206317,0,0,0,0,0,0
2660206318,0,0,0,0,0,0
2660206419,0,0,0,0,0,0
2660206420,0,0,0,0,0,0
2660206421,0,0,0,0,1,1
2660206422,0,0,0,0,0,0
2660206423,0,0,0,0,0,0
2660206424,0,0,0,0,0,0
2660223501,0,0,0,0,0,0
2660223502,0,0,0,0,1,1
2660223503,0,0,0,0,0,0
2660223504,0,0,0,0,0,0
2660223505,0,0,0,0,0,0
2660223506,0,0,0,0,0,0
2660223607,0,0,0,0,0,0
2660223608,0,0,0,0,0,0
2660223609,0,0,0,0,0,0
2660223610,0,0,0,0,0,0
2660223611,0,0,0,0,0,0
2660223612,0,0,0,0,0,0
2660223713,0,0,0,0,0,0
2660223714,0,0,0,0,0,1
2660223715,0,0,0,0,0,0
2660223717,0,0,0,0,0,0
2660223718,0,0,0,0,0,0
2660223819,0,0,0,0,0,0
2660223820,0,0,0,0,0,0
2660223821,0,0,0,0,0,0
2660223822,0,0,0,0,0,0
2660223824,0,0,0,0,0,0
2660299007,0,0,0,0,0,0
2660299008,0,0,0,0,0,0
2660299009,0,0,0,0,0,0
2660299010,0,0,0,0,0,0
2660299011,0,0,0,0,0,0
2660299012,0,0,0,0,0,0
2660299213,0,0,0,0,0,0
2660299214,0,0,0,0,0,0
2660299215,0,0,0,0,0,0
2660299216,0,0,0,0,0,0
2660299217,0,0,0,0,0,0
2660299218,0,0,0,0,0,0
2660299319,0,0,0,0,0,0
2660299321,0,0,0,0,0,0
2660299322,0,0,0,0,0,0
2660299323,0,0,0,0,0,0
2660299324,0,0,0,0,0,0
2660299901,0,0,0,0,0,0
2660299902,0,0,0,0,0,1
2660299903,0,0,0,0,0,0
2660299904,0,0,0,0,0,1
2660299905,0,0,0,0,0,0
2660299906,0,0,0,0,0,0
2660301401,0,0,0,0,0,0
2660301402,0,0,0,0,0,0
2660301403,0,0,0,0,0,0
2660301404,0,0,0,0,0,0
2660301406,0,0,0,0,0,0
2660301507,0,0,0,0,0,0
2660301508,0,0,0,0,0,0
2660301509,0,0,0,0,0,0
2660301510,0,0,0,0,1,0
2660301511,0,0,0,0,0,0
2660301512,0,0,0,0,0,0
2660301613,0,0,0,0,0,0
2660301614,0,0,0,0,0,0
2660301616,0,0,0,0,0,0
2660301617,0,0,0,0,0,0
2660301618,0,0,0,1,0,0
2660301719,0,0,0,0,0,0
2660301720,0,0,0,0,0,0
2660301721,0,0,0,0,0,0
2660301723,0,0,0,0,0,0
2660313009,0,0,0,0,0,0
2660313010,0,0,0,0,0,0
2660313222,0,0,0,0,0,0
2660313224,0,0,0,0,0,1
2660313226,0,0,0,0,0,0
2660313919,0,0,0,0,0,0
2660313920,0,0,0,0,0,1
2660313921,0,0,0,0,0,0
2660314307,0,0,0,0,0,0
2660314308,0,0,0,0,0,0
2660314316,0,0,0,1,0,1
2660314403,0,0,0,0,0,0
2660314404,0,0,0,0,0,0
2660314405,0,0,0,0,0,0
2660314521,0,0,0,0,0,0
2660314522,0,0,0,0,0,0
2660314524,0,0,0,0,0,0
2660314525,0,0,0,0,0,0
2660314615,0,0,0,0,0,0
2660324020,0,0,0,0,0,0
2660324021,0,0,0,0,0,0
2660324701,0,0,0,0,0,0
2660324808,0,0,0,1,0,1
2660324812,0,0,0,0,0,0
2660324914,0,0,0,0,0,0
2660325211,0,0,1,1,1,0
2660325212,0,0,0,0,0,0
2660325214,0,0,0,0,0,0
2660325215,0,0,0,0,0,0
2660325225,0,0,0,1,0,0
2660325304,0,0,0,0,0,0
2660325305,0,0,0,0,0,0
2660325506,0,0,0,0,0,0
2660325507,0,0,0,0,0,0
2660402601,0,0,0,1,1,1
2660402602,0,0,0,0,0,0
2660402603,0,0,0,0,0,0
2660402604,0,0,0,1,0,0
2660402606,0,0,0,0,0,0
2660402707,0,0,0,0,0,0
2660402708,0,0,0,0,0,0
2660402709,0,0,0,0,0,0
2660402710,0,0,0,0,0,0
2660402711,0,0,0,0,0,0
2660402712,0,0,0,0,0,0
2660402813,0,0,0,0,0,0
2660402815,0,0,0,1,0,0
2660402816,0,0,0,0,0,0
2660402817,0,0,0,0,0,0
2660402818,0,0,0,0,0,0
2660402919,0,0,0,1,1,1
2660402920,0,0,0,0,0,1
2660402921,0,0,0,0,0,0
2660402923,0,0,0,0,0,0
2660402924,0,0,0,0,0,0
2660419001,0,0,0,0,0,0
2660419004,0,0,0,0,0,0
2660419005,0,0,0,0,0,0
2660419006,0,0,0,0,0,0
2660419218,0,0,0,0,0,0
2660419220,0,0,0,0,0,0
2660419312,0,0,0,0,0,1
2660419316,0,0,0,0,0,0
2660419408,0,0,0,0,1,1
2660419409,0,0,0,0,0,0
2660419410,0,0,0,0,0,0
2660419411,0,0,0,0,0,0
2660441506,0,0,0,0,0,0
2660441507,0,0,0,0,0,0
2660441510,0,0,0,0,0,0
2660441521,0,0,0,0,0,0
2660441522,0,0,0,0,0,0
2660441523,0,0,0,0,0,0
2660441524,0,0,0,0,0,0
2660441620,0,0,0,0,0,0
2660441701,0,0,0,0,0,0
2660441702,0,0,0,0,0,0
2660441703,0,0,0,0,0,0
2660441704,0,0,0,0,0,0
2660441705,0,0,0,0,1,0
2660441811,0,0,0,0,0,0
2660441812,0,0,0,0,0,0
2660441813,0,0,0,0,0,0
2660441815,0,0,0,0,0,0
2660450001,0,0,0,0,0,0
2660450002,0,0,0,0,0,0
2660450003,0,0,0,1,0,0
2660450005,0,0,0,0,0,0
2660450206,0,0,0,0,0,0
2660450207,0,0,0,0,0,0
2660450208,0,0,0,0,0,0
2660450209,0,0,0,0,0,0
2660450210,0,0,0,0,0,0
2660450211,0,0,0,0,0,0
2660450213,0,0,0,0,0,0
2660450214,0,0,0,0,0,0
2660450318,0,0,0,0,0,0
2660450319,0,0,0,0,0,0
2660450320,0,0,0,0,0,0
2660450921,0,0,0,0,0,0
2660450923,0,0,0,1,1,0
2660450925,0,0,0,0,0,0
2660460401,0,0,0,0,0,0
2660460402,0,0,0,1,0,0
2660460403,0,0,0,0,0,0
2660460404,0,0,0,1,1,0
2660460405,0,0,0,0,0,0
2660460411,0,0,0,0,0,0
2660460412,0,0,0,1,0,1
2660460413,0,0,0,0,0,0
2660460414,0,0,0,0,0,0
2660460415,0,0,0,0,0,0
2660460507,0,0,0,0,0,0
2660460508,0,0,0,0,0,0
2660460509,0,0,0,0,0,0
2660460510,0,0,0,0,0,0
2660460621,0,0,0,0,0,0
2660460622,0,0,0,0,0,0
2660460623,0,0,0,0,0,0
2660460624,0,0,0,0,0,0
2660460625,0,0,0,0,0,0
2660460720,0,0,0,0,0,0
2660464013,0,0,0,0,0,0
2660464014,0,0,0,0,0,0
2660464015,0,0,0,0,0,0
2660464016,0,0,0,0,0,0
2660464017,0,0,0,0,0,0
2660464219,0,0,0,0,0,0
2660464220,0,0,0,0,0,0
2660464221,0,0,0,0,0,1
2660464222,0,0,0,0,0,0
2660464223,0,0,0,0,0,0
2660464224,0,0,0,0,0,0
2660464801,0,0,0,0,0,0
2660464803,0,0,0,0,0,0
2660464804,0,0,0,0,0,0
2660464805,0,0,0,0,0,0
2660464908,0,0,0,0,0,0
2660464909,0,0,0,0,0,0
2660464910,0,0,0,0,1,1
2660464911,0,0,0,0,0,0
2660464912,0,0,0,0,0,0
2660474314,0,0,0,0,0,0
2660474315,0,0,0,0,0,0
2660474322,0,0,0,0,0,0
2660474324,0,0,0,0,0,1
2660474326,0,0,0,0,0,0
2660474327,0,0,0,0,0,0
2660474408,0,0,0,0,0,0
2660474409,0,0,0,0,0,0
2660474410,0,0,0,0,0,1
2660474411,0,0,0,1,0,0
2660474517,0,0,0,0,0,0
2660474518,0,0,0,0,0,0
2660474519,0,0,0,0,0,0
2660474520,0,0,0,0,0,0
2660474521,0,0,0,0,0,0
2660474601,0,0,0,0,0,0
2660474602,0,0,0,0,0,0
2660474603,0,0,0,0,0,0
2660474604,0,0,0,0,0,0
2660474605,0,0,0,0,0,0
2660495020,0,0,0,0,0,0
2660495021,0,0,0,0,0,0
2660495022,0,0,0,0,0,0
2660495701,0,0,0,0,0,0
2660495702,0,0,0,0,0,0
2660495703,0,0,0,1,0,1
2660495705,0,0,0,0,0,0
2660495706,0,0,0,0,0,0
2660495807,0,0,0,0,0,0
2660495810,0,0,0,0,0,0
2660495811,0,0,0,0,0,0
2660495812,0,0,0,1,0,0
2660495913,0,0,0,0,0,0
2660495916,0,0,0,1,0,0
2660495917,0,0,0,0,0,0
2660495918,0,0,0,0,0,0
2660509216,0,0,0,0,0,0
2660509217,0,0,0,0,0,0
2660509218,0,0,0,0,0,0
2660509219,0,0,0,0,0,0
2660509224,0,0,0,0,0,0
2660509311,0,0,0,0,0,0
2660509312,0,0,0,0,0,0
2660509314,0,0,0,0,0,0
2660509401,0,0,0,0,0,0
2660509402,0,0,0,0,0,0
2660509403,0,0,0,0,0,0
2660509405,0,0,0,0,0,0
2660509506,0,0,0,0,0,0
2660514601,0,0,0,0,0,0
2660514603,0,0,0,0,0,0
2660514604,0,0,0,1,1,1
2660514605,0,0,0,1,0,0
2660514619,0,0,0,0,0,0
2660514711,0,0,0,0,0,0
2660514713,0,0,0,0,0,0
2660514714,0,0,0,1,0,0
2660514715,0,0,0,0,0,1
2660514806,0,0,0,0,0,0
2660514807,0,0,0,0,0,1
2660514808,0,0,0,0,0,0
2660514809,0,0,0,0,0,0
2660514810,0,0,0,0,0,0
2660514921,0,0,0,0,0,0
2660514922,0,0,0,0,0,0
2660514923,0,0,0,0,1,0
2660514924,0,0,0,1,0,0
2660514925,0,0,0,1,0,0
2660517022,0,0,0,1,0,0
2660517420,0,0,0,0,0,0
2660534501,0,0,0,0,0,0
2660534502,0,0,0,0,0,0
2660534503,0,0,0,0,0,0
2660534504,0,0,0,0,0,0
2660534521,0,0,0,0,0,0
2660534522,0,0,0,1,0,0
2660534523,0,0,0,0,0,0
2660534524,0,0,0,0,0,0
2660534525,0,0,0,0,0,0
2660534611,0,0,0,0,0,0
2660534612,0,0,0,0,0,0
2660534613,0,0,0,0,0,0
2660534614,0,0,0,0,0,0
2660534615,0,0,0,0,0,0
2660534717,0,0,0,0,0,0
